title,content,rating,username,genres
Charming and fun,"Shortly after Dreamworks screwed up with the uninspired ""Shark Tale"", Pixar contains its remarkably success story with ""The Incredibles"". And while I have to say that I liked ""Finding Nemo"" a bit better, ""The Incredibles"" is still an amazing movie.First of all, this is because it's funny. It's not so funny that you're constantly laughing out loud, but there are more than enough good jokes in the movie to keep you entertained, and it's full of good observations about superhero movies (note all the ridiculous superhero and villain names) and references to other movies. It's also a brilliant James Bond spoof/homage, containing all the gadgets, secret island bases and crazy schemes that made early Bond movies so much fun.Secondly, this movie has heart and charm in droves. It's full of memorably and likable characters you can really identify with and care about. Characters like Edna are instant classics. The voice acting is universally excellent, but Holly Hunter steals the show as Elastigirl. This is a movie that doesn't need toilet humor, characters modeled like celebrities, or a ""hip"" soundtrack...it easily succeeds on charm and style alone.Also, I found it to be a surprisingly good action movie. The plentiful action sequences are full of energy, extremely fast-paced, and exciting, and put many a live-action movie to shame.Finally, I also liked the tone and message of the movie. ""The Incredibles"" basically makes a plea against mediocrity, breaking with the politically correct idea that ""everybody is special"" (and thus nobody really is), and encouraging people to use the talents they have been given. I think this couldn't be more true. Not all people are equally talented (just compare Pixar to Dreamworks), but this is no reason to keep the talented people from not reaching their full potential just because it makes the less talented ones feel bad.""The Incredibles"", while maybe not as hilarious as I had hoped (though it's still very funny), is nonetheless an extremely entertaining movie, that manages to charm you wit its combination of great characters, lots of style, tongue-in-cheek attitude and good message. Highly recommended.****1/2 of ***** stars",9.0,Anonymous,"Action, Adventure, Animation"
Amazing! Brilliant! Fabulous! Wonderful! Astonishing! I'm not avoiding using a certain word!,"The Incredibles is a great film, and probably my favourite Pixar picture (Toy Story is the best, but that's different to favourite). It takes a while to properly get into the action, but when it does, it delivers it in spades.And that's exactly it. I would actually call The Incredibles an animated action film, because to be honest, I don't think there was enough comedy to call it an animated action comedy film. There are quite a few funny moments, but the gags don't come as fast as Finding Nemo or Toy Story.That being said, it does have truly amazing action set-pieces, brilliant voice acting, a fabulous script, wonderful characters and the animation is simply.....well....incredible.The music is definitely a stand-out. It actually made me smile, with it's jazzy tones and James Bond type scores.One of the greatest things about The Incredibles is that it's not a kiddies film; it's completely different to all the other Pixar films. They bring out tommy guns in the second scene, for crying out loud! If you want to see a more adult animated film, then go see The Incredibles, and enjoy every minute. But I wouldn't bring someone younger than 4 maybe, because it isn't really aimed at them, and they probably would find it quite scary.This is a great film, one of the best of 2004 in my opinion. If it just had a slightly higher gag rate, than this would be an absolutely perfect picture.9/10",9.0,Anonymous,"Action, Adventure, Animation"
One of the best films ever made,"17 years after incredibles was released, it continues to be a compelling, entertaining, funny, smart, ambitious, original, mature and just simply enjoyable movie. The dialogue is exceptional and the animation holds up surprisingly well. The characters are well written and very fleshed out. It is an animated film about superheroes and yet the chatacters and world feel so real.It is my favourite pixar film and probably always will be. If you haven't seen this masterpiece yet, stop reading this review and go watch it right now. Infact, even if you've seen it before, just watch it right now. It is that freaking good.",10.0,Anonymous,"Action, Adventure, Animation"
"Wonderful, beautiful to watch, all in all, incredible.","WOW! What a movie. I can honestly say this is in my top ten movies of all time, how do Pixar continue to out do themselves at every movie release?The Incredibles is a fantastic story, wonderfully scripted and with the most stunning animation you have ever seen, it provides a perfectly rounded story with plenty of action, laughs and (almost) tears.Basically, this is a story of a man encountering a mid life crisis and leaping headlong into it without a care or a thought for his family, proving exceedingly selfish and failing to see the good in his life. Meanwhile the wife is left to try and look after the family. Really, that's the story. Now, what Pixar have done is drop in the idea that the parents are Superheroes, banned from being Super many years previously by the Government and the people, trying to live a normal life. Add to the mix that some of their children have inherited their own powers and that the Super villains are planning a comeback, and you have this wonderful movie.I can't begin to convey how wonderful the animation is, it's perfect. I mean you'll always be looking at it knowing it's animation, but when the story takes you along you'll suddenly realize you're still watching animation. The subtle difference is that you forget, and there are parts (for instance when the father is cheering his son during the race) that you actually think it is real. The effects for water, fire (two of the hardest things to recreate in animation) and lava are wonderful to watch and caught me drawing a breath when I first saw them.The characters and acting are wonderful, and you will find yourself caring about them as real people. At some points I could feel a big swallow coming up and a wavering adams apple, obviously due to the food earlier, nothing to do with the movie.I often find that movies aren't paced well, that they either have too long or too short an introduction to the characters, or the events that lead up to the pivotal point of the movie are unbalanced against the climax, all sorts of combinations. Not here, this move is perfect and well balanced, the story takes you along just when you are ready, and there were no points where I wished we could move on, or something could happen quicker. My only frustration were at the kids, and this was only because they were behaving exactly as real kids would.It was interesting to see the comparisons and links to other famous Superheroes through comic-lore. Definitely with nods to The Fantastic Four, Silver Surfer and huge nods to The Watchmen. My only concern is that there is so much similarity to The Watchmen that those who haven't read the graphic novel will be saying ""That's the Incredibles movie"" when Watchmen finally comes to fruition.The short film showing before this was wonderful in itself, and had the audience laughing out loud loads. Excellent, and once again, outdoes every short that they've produced before. Boundin' was beautifully animated and wonderfully told. Guaranteed to bring a huge big smile to your face.All in all I think this movie is perfect and truly incredible.",10.0,Anonymous,"Action, Adventure, Animation"
"A Truly, Pardon the Pun, Incredible Movie","This is one of the finest animated films I have ever seen. Not only is it a fine animated film, it is a great film period. The film obviously takes its cue from several real life super hero comic books, especially The Fantastic Four and the Justice Society of America. The Fantastic Four comparison is obvious due to the fact that Elatigirl and Violet were obviously inspired by Mr. Fantastic (aka. Reed Richards) and the Invisible Woman (aka. Sue Storm Richards) respectively. The J.S.A. influence is a little more obscure. Several years ago, DC Comics issued a mini-series that attempted to explain the demise of the Justice Society by claiming that the group was forced to disband after their loyalty to America was questioned during the 1950's. In this film, all the heroes were forced into hiding after the government refused to pay for wrongful legal claims brought against the super heroes of this film. Also, there are many in jokes that the casual viewer might not get, but that made it enjoyable for comic book fans. This the island scenes look as if they could have been inspired by many of the series produced by Gerry Anderson of the 1960's (eg. the Thunderbirds and Captain Scarlet).Another thing that made this film unique was its look. If you notice, the city where the story takes place looks like a fairly modern metropolis. However, if you look at the cars in the film, most of them look as if they would have been more at home in the mid to late 1960's. Also, the way that many of the characters were dressed also could have put them in that time.However, the thing that I really loved about this film was the fact that even though it was geared primarily to children, it was dark enough in theme to appeal to adults. In fact, there are a couple of scenes that you wouldn't normally associate with a film geared towards children.This film is definitely a classic of animation and once again Pixar shows why they are the masters of computer animation.",,Anonymous,"Action, Adventure, Animation"
My favorite film from Pixar in over five years- Bird and company produce a triumph of a family film,"Writer-director Brad Bird here has something that I was caught off-guard by just a bit. I always expect Pixar films to be above-par, family entertainment, the kinds of films that can have an appeal to adults on a satirical, jab-in-the-side effect by having the characters reacting to each other as they would on a film with a higher rating, whilst giving the bright colors, action, and silliness that appeals to kids. Watching The Incredibles, their sixth feature-length offering, I wasn't so entertained and amused since their 98 film A Bug's Life, and it almost brought me back to the emotional impact I felt when in the theater for the first time getting Toy Story into my system.It's a film that takes on a type in society that we all know well (in the past they've done toys, bugs, monsters, undersea life, and now comic book archetypes) and transforms it superbly to the imaginative computer-animated landscape. This is also in credit due to Brad Bird, who proved five years ago with his sleeper The Iron Giant that he could transcend the genre and appeal with heart and vigor for almost every age bracket.So what little touches make The Incredibles so appealing? How it starts to deconstruct the idea of a superhero, perhaps, as well as how the family unit is shown in the usual conventions under unusual and funny circumstances. As an example, one of our heroes Mr. Incredible, a.k.a. Bob Parr (voiced wonderfully by Craig T. Nelson), goes to visit a woman who fixes and creates the uniforms of superheroes. In one scene she explains why a cape is not a good idea. This is the kind of scene that might not make it into most Hollywood movies, and would sometimes if not often be discredited as being too 'smart' for kids to get. But by appealing to a kind of level late teens and adults can relate to, it reaches a higher, far more intelligent plane. In fact, many of the best scenes in the film take on what we all know in films displaying the 'family unit' and morph it with the power and imagination of superheroes.I won't go too much into the plot as some may already have, except to say that what makes the story in and of itself appealing is how it is a fully formed story, and doesn't try and sell itself short like other animated films (i.e. Sharktale for example). It also uses it's PG-rating perimeter wisely, and Bird and company create action sequences that are as exciting, if not more so, than in the action films that have been released this year (in fact, some of the scenes in the climax, for my money, could rival a couple of those in Spider-Man 2). By setting up the right emotional bases with the characters- Bob, his wife Elasti-girl (Holly Hunter), their kids, and with supporting characters voiced finitely by the likes of Samuel L. Jackson and Jason Lee, by the time the high-charged, internally fantasy scenes take off, they take off with great conviction and excitement.Overall, The Incredibles is a film that is, in a way, what audiences wish they could get and rarely do- it's a film with wit and observance, a kind of video-game where the results are not as expectable as can be. Some kids may not get it as much as adults might, which is just as well, as it sometimes operates on a level like Antz did, only through the sphere of Disney. In other words, if you say the teaser trailer, which involved the out-of-shape Mr. Incredible trying with all his might to buckle his tights, you'll know what the film could bring. Personally, I can't wait to see it again.",10.0,Anonymous,"Action, Adventure, Animation"
"Dahling, dahling, dahling.... this movie is incredible","I hope that this movie does really well because this has to be one of the best animated movies I have ever seen. The story is really cool and it's obvious that there is a lot of respect here for the source of superheroes, whether it be comic books, serial flicks or Saturday morning cartoons.The movie has an undeniably cool retro feel to it and it shows not only in the design of the picture but also in the music, which definitely sounds like something out of a 60's 007 flick. It is also unusually dark, especially for a Pixar flick. I'm not saying it's dark where people are getting their heads delivered to someone in a box or family members are sleeping with each other or anything like that but there were moments where I found myself wondering if a little kid might be able to deal with the intensity of what was going on on screen. Maybe it was the fact that the heroes were in very real danger most of the time. The bad guys weren't out to catch them as much as they were out to kill them. When you discover who the film's villain is, you can literally feel his anger coming off the screen. I may be over-exaggerating a bit but then again, it really is to the film's credit that it deals with human emotions in the way that it does.Even though you are watching a film that is populated by CGI characters, the emotions they convey in what they say and do come across as purely believable. Whether watching Bob Parr interact with people at his job or just sitting at his desk was something that rang true to me, just in the feeling of it. Everything about this movie has a very concrete feel to it, even while looking like something you'd see in a comic book. The computer graphics in general were absolutely amazing and the voice acting is excellent across the board, so good in fact, that I really can't pick a favorite from the entire cast. I have to say that Craig T. Nelson and Holly Hunter were very good as Mr. Incredible and Elastigirl respectively. They had a moment near the end of the film that actually touched me but you can see that for yourselves. Samuel L. Jackson was hilarious and thankfully, he wasn't overused. Dash and Violet were realized so well that every time they came up on screen, I loved every minute of it. Dash, in particular was one of the funniest characters in the movie. Jason Lee made for a formidable villain as Syndrome. I loved the fact that he was your typical antagonist but was also aware of the conventions surrounding such a role, like when he chides himself for 'monologuing'. He was also one ruthless bastard, I'll give him that. Even the bit part characters were hilarious. There was a kid on a tricycle in this movie who comes out twice and made me laugh out loud both times.In fact, this movie reminds me of why I like Finding Nemo over Monsters, Inc. In Finding Nemo, not only are the main characters great but every other character they run into makes some kind of impression on you. Remember all the characters that Marlin and Dory ran into on their adventures together? Of course you do. Whether it was that crazy pelican with the Australian accent, Willem Dafoe as Gill, leader of the fishtank crew, or Bruce the Shark, you remember them after all is said and done and it makes the viewing experience that much richer. That's exactly how The Incredibles is. Every character that appears will make you laugh or intrigue you in some way. I have to admit that I was laughing myself throughout the entire movie, especially with the character of Edna Mode who almost steals the movie. Man, even the end credits are awesome! I have to give the director Brad Bird a big thumbs up for this one. He pulled it off and hopefully this will attract attention to his other animated film, ""The Iron Giant"", which was sadly overlooked when it was released and is also a really great film.All in all, I can't recommend this movie enough. I left very satisfied and felt no need to compare this to the rest of Pixar's movies. This one is just as good if not better than any other animated movie released this year and rightfully deserves its place among the best animated movies of all time.RATING: ***** out of *****.",10.0,Anonymous,"Action, Adventure, Animation"
Serious original fun!  A family film in every sense of the word,"The Incredibles is a simple and slightly formulaic comic book-style animated Disney/Pixar feature with a great big heart. I just experienced this film for the second time, and though I didn't really catch anything new, or achieve a different perspective, I was certainly as entertained as I was in the theater the first time.The Incredibles are the family of Mr. Incredible and Elasti-girl, living in a nightmare future where superheroes have been sued and regulated to the point that they are either forced underground or into protection programs complete with assumed identities and mediocre jobs. Mr. Incredible himself is invincibly physically strong, but emotionally drained by the uselessness of his new life as an insurance claim examiner, and his depression is so complete that he feels as if he is detaching from all that he loves. The children are ""Dash"" - a miniature Flash clone, ""Violet"" - who has all of the basics of Sue Richards, The Fantastic Four's Invisible Girl, and infant Jack Jack - about whom little can be said. Eventually, the entire family gets swept up into a crisis of vast proportion as a forgotten piece of Mr. Incredible's past comes back to threaten the very world which has rejected them all.The film really does derive a lot of its archetypal character points from Marvel's classic Fantastic Four, but adds brilliant humor, a very positive message, and some voice work which really is nothing less than Incredible. I was especially impressed by Sarah Vowell's Violet. The voice talent in general, however, is exceptionally good, and the supporting cast doesn't slip a centimeter. Brad Bird's Edna is also a memorable stand-out.Visually, the film is as good as any of the recent animated features most movie fans have enjoyed, though perhaps slightly less inventive and a bit less pretentious. I guess I would have to say that it's also my favorite, with Finding Nemo running a close second.This would be a great film to see with your kids. It's clean, fun, and yet serious enough to engage even the most angst-ridden teenager. It also contains some very positive messages about the value and meaning of heroism, family, and 'sticking together' through the worst and the best of times.",7.0,Anonymous,"Action, Adventure, Animation"
"A GOOD MOVIE, BUT....","The story is great, but I do think that one more rewrite could've made it better. Why? There's not enough Elastigirl, Dash and Violet. It's called ""The Incredibles"" and yet the rest of the family is missing from the film's second act. I still enjoyed it though.",7.0,Anonymous,"Action, Adventure, Animation"
The Omnibot 7000's first screenplay,"People have been making fun of superhero clichés for more than ten years, since before The Tick, Tiny Toons and the like, and this itself has been a cliché: to observe, ""Bad guys have giant secret lairs! And they ""monologue"" before they kill you! LOL."" It's an easier formula than actually inventing a new superhero saga.Now this worn-out schtick has unfortunately become the basis for a Pixar movie. Not nearly as well-written as ""Toy Story,"" this thing feels like it was written on autopilot, with only the most obvious plot developments proceeding from the ""what if a suburban family were superheroes?"" premise with a clanking predictability (Writer: ""OMG, here's the part where they fight over a remote control! And they fight over traffic directions! And...what else do married couples do?"") that made me wonder whether Brad Bird was a screenwriter's pseudonym for Omnibot 7000.While the movie pretends like it's about breaking out of suburban conformity, it comes across like a celebration of it. I would rather have watched a movie about Samuel Jackson's character, Frozone, who provides some spark amid the numbing sitcom vibe.The pic further loses points for taking cheap shots at the French, public interest law, and human life. 'Cuz halfway through, the movie seems to get superheroes badly confused with James Bond, and this annoying family proceeds to spend quite a while killing off identical-looking bad guys, rather remorselessly: someone is blown to bits, and in the next shot everyone is hugging. The family that kills together...Real superheroes bring people to justice, rather than slaughtering them. Not that this is a violent movie in its slaying of faceless drones. No, what you get feels like you're stuck at the house of the dullest people you know, while they play PS2 in their living room. I liked it better when it was called ""Metal Gear.""And, yeah, would a memorable joke be too much to ask?",2.0,Anonymous,"Action, Adventure, Animation"
The Incredibles 2004 Review,"An amazing family film and also one of the best superhero films of all time.
Action is amazing, especially in the final act with such a range of powers all used brilliantly.
And do I need to say anything about the animation? Pixar just knocks it out of the park every time.
The Incredibles is just full of personality and charm, making it endlessly rewatchable.Also we need a Frozone solo movie.",9.0,Anonymous,"Action, Adventure, Animation"
Good Entertainemt For About Any Age,"This was somewhat of a surprise hit when it came out in 2004. Most of the attention was on a competing animated film but this is the one that turned out to be a huge box-office success. Word of mouth helped his immensely. It's what made me check it out, as several friends recommended it. I wound up agreeing with them: it's excellent entertainment.The visuals and sound are very impressive, but it's the story that carries this film: a solid combination of humor, drama, suspense, family ties and action. The action, as in many modern-day films, was overdone in the last half hour of the movie but overall....the DVD is a good investment since people 3 to 63 should enjoy this.As an adult, it's not always easy to keep my attention for two hours with animation but the fact this movie does, tells you how good the story is presented. There are wonderful colors in here, too, and a good 5.1 surround system with a sub-woofer would probably blow the roof off!",8.0,Anonymous,"Action, Adventure, Animation"
"Is it a bird, no it's a plane, no it's the Incredibles","Is it a bird, no it's a plane, no it's the IncrediblesImagine if one crazed scientist had a colossal sized blender and put the love and affection of The Modern Family in it, then sprinkled some dysfunctional madness of Malcolm in the Middle and then added superpowers to the mix, I guarantee that what comes out still won't be a match for the crazy, adorable, high octane and utter zaniness that are the Incredibles. The dad is supper strong, the mother can stretch like taffy, and the teenage girl can become invisible and throw up force fields and the 10 year old is lightening fast, which is quiet lucky when they must come up against the rich, genius of the villainous Syndrome, who seeks to destroy the hero he once worshipped in Mr. Incredible and an the whole city along with him. Despite the film being an animation featuring a story line that was extremely fantastical, not once did I remember it was a movie. The actions scenes were spell bounding and highly imaginative. But most importantly, I really believed in these characters that spat witty sharp dialogue at each other at a furious pace, not just because they were funny, but because the characters were so believable and relatable. Subsequently it should come as to no surprise that film was nominated for a best screenplay Oscar, which is a rarity for an animated film, but this ain't just your average animated film, it's an Incredible animated film",9.0,Anonymous,"Action, Adventure, Animation"
Greatly bundled pack of entertainment,"Pixar has again proved that it's ethics and capabilities are inexterminable even for the tough-willed Dreamworks, which are gradually attempting to catch up on with standards. But with Pixar's new title, we once more experience a great gratifying animation which deeps you inside by it's humorous and enthralling plot and keeps you laughing out loudly until the very end. Dreamworks' titles compared to Pixars are not too peculiar, but they seem to rip all their titles from Pixar and create a fake illusion of originality. Now that Pixar has created another chef-d'oeuvre, no doubt Dreamworks will once more rip the idea and create a title relating to superheroes. 9.5/10",9.0,Anonymous,"Action, Adventure, Animation"
The Incredibly Mediocre Movie..,"Don't get me wrong...it has its moments. But they are few and far between in this film.The decision to make the story more ""real"" by having the superheroes portrayed as an ordinary family with ordinary family problems went a long way to disappoint me, even though I had expected this from reviews. To me ""ordinary"" and ""super"" are two words that should never get mixed together. I appreciate the movie's thought that, if everyone had superpowers, then everyone would be ordinary, but come on. I want to be entertained, not run through an updated episode of The Flintstones.Another nail in the coffin for this one was the hype. Once again, the movie moguls hype up a film, raising our expectations to silly levels. How can we be anything but disappointed with the reality?If you compare this movie to the likes of Toy Story or Finding Nemo it doesn't even come close to being in the same league.Unlike those movies, where a bit of affectionate scene plagiarism was appreciated for what it was, The Incredibles just annoyed the Hell out of me with its ""Return of the Jedi"" jungle chase scene. A quick flit through the jungle with the hero being chased by the bad guys - just long enough for you to realize it for what it was - would have been fine. But no. They had to drag the scene out for minute after minute, adding in all the scenes from the RoTJ chase, such as the enemy drawing alongside, the swinging from the vines etc. until you were sick of it and praying it would end.There are some good ideas, but on the whole the film doesn't get my thumbs up of approval. Once again, partly the hype to blame, but also mostly because it's not that good.",6.0,Anonymous,"Action, Adventure, Animation"
